투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100),시뮬_안타,시뮬_아웃,시뮬_피안타율
밴헤켄,2017,9.06,2.74,0.85,133.57218897527514,138.09006851618113,127.90145053149716,127.40527849439202,105.68683243580719,120.88974467681656,238,762,0.238
버틀러,2019,6.02,3.44,0.74,93.11208671828372,84.40618897858182,78.99154919870487,96.58602338693075,95.78251563355091,96.34497106091679,260,740,0.26
번사이드,2010,6.3,5.27,1.03,89.8086149070403,92.81908605834722,92.83393099443042,82.97379896966176,93.92701191207443,86.25976285238556,325,675,0.325
베넷,2001,7.5,4.22,1.88,71.13917213441573,54.189614129457084,60.21432708049238,84.57904234428244,71.78229022332634,80.74001670799561,329,671,0.329
베라스,2002,7.4,3.51,1.95,68.02349974922218,49.64635348078333,52.01897905573222,79.23144683233382,92.57665636633283,83.23500969253352,316,684,0.316
베렛,2018,8.36,3.43,1.39,105.84370216177933,106.24695364914348,111.58653593457912,97.7622998151516,96.34527412262395,97.33719210739329,331,669,0.331
베로커,2006,5.26,5.09,0.51,78.18121006962926,70.07011803620993,78.11513298856113,84.177279539837,88.32081383702459,85.42033982899326,314,686,0.314
베이커,1998,4.55,4.08,0.78,103.47902133691389,109.59630576353548,118.3463200413977,90.964343662076,93.65034737959253,91.77014477733096,303,697,0.303
벤자민,2022,7.2,2.25,1.03,99.44671509776691,148.42260121258528,141.86944142289764,100.79746099757186,115.47489814438673,105.20069214161632,230,770,0.23
벤자민,2023,8.83,2.53,0.68,134.98742213564577,127.0966258603886,113.53492722732032,123.96744012126385,105.53201359078744,118.43681216212093,243,757,0.243
벤자민,2024,9.41,2.9,1.69,102.75200931774464,113.33129843335013,107.6754938013757,95.86469170591941,108.65795027074228,99.70266927536626,305,695,0.305
벨레스터,2016,3.72,8.93,0.74,62.221772199842015,54.389300074474335,46.740245043110114,73.86570944967278,74.61546755942034,74.09063688259704,335,665,0.335
변대수,1997,5.97,7.46,0.43,82.3894125869779,73.38686160160354,75.44376693314808,89.01570130831487,98.48223671131915,91.85566192921615,302,698,0.302
변시원,2012,5.19,3.17,0.0,103.05010912437841,192.83662725671792,209.42832317987217,119.06023507597018,161.0668482682671,131.66221903365926,199,801,0.199
변시원,2013,4.72,4.49,0.47,74.55340184025485,81.66537155968713,84.4070499928883,83.76946185743451,97.55449293406113,87.90497118042249,303,697,0.303
변시원,2014,7.86,2.71,0.81,98.66130509631658,88.22683089412472,86.82313718685455,115.57832037719925,99.0301854060533,110.61387988585545,256,744,0.256
변시원,2018,7.06,1.76,1.76,64.10685963489834,41.672117045545946,45.206527841239556,78.85539498925338,78.7668002234162,78.82881655950223,352,648,0.352
보니야,2018,8.09,3.38,1.23,111.9925643610321,108.47427726350205,104.97428795693983,100.94205145188221,95.37913272165109,99.27317583281287,298,702,0.298
보우덴,2016,8.0,2.7,0.85,132.29394119105777,147.6478912087697,147.86178700082752,122.03857454185035,116.73014043600118,120.4460443100956,240,760,0.24
보우덴,2017,5.27,3.93,1.55,76.03990608399572,103.54003642304565,107.61872531523785,78.74983398549018,103.76401877805631,86.25408942326001,291,709,0.291
볼스테드,2014,3.31,3.83,0.83,87.84291616518067,82.44981018893272,76.87088585336909,90.14130491338582,86.50545876255589,89.05055106813684,324,676,0.324
봉중근,2007,4.53,4.29,0.49,97.75828863543897,76.19757581732485,77.93586088581152,94.07269630558105,89.46559597560078,92.69056620658696,282,718,0.282
봉중근,2008,6.77,3.29,0.63,120.1571723706549,173.5824576528771,158.82690143987674,106.79743106512977,112.26827258898372,108.43868352228596,259,741,0.259
봉중근,2009,6.64,2.98,0.68,134.01986744281973,160.0540643478484,157.10840261518112,121.74765839707622,104.97223375934098,116.71503100575565,219,781,0.219
봉중근,2010,6.57,3.49,0.66,122.52683212114516,141.50721647333643,148.8728647985601,110.4688783145989,101.6895870303011,107.83509092930954,255,745,0.255
봉중근,2011,3.91,5.03,0.56,60.22181731622124,69.65863635127796,77.1637823307747,71.98910369669012,115.57532386922252,85.06496974844984,306,694,0.306
봉중근,2012,8.53,2.37,0.24,126.67163976991468,282.8111247499319,307.14424160791015,143.3311465057667,126.34210277793457,138.23443338741706,179,821,0.179
봉중근,2013,7.97,3.98,0.3,113.31628359486285,298.74743057573494,291.9829917184421,122.41950705759261,119.96897711753583,121.68434807557557,222,778,0.222
봉중근,2014,8.23,3.11,0.37,126.33242149066308,161.35733341604487,175.472036355897,141.5512453045653,103.12568392406072,130.02357689041392,245,755,0.245
봉중근,2015,7.15,4.22,1.83,70.57586041594205,88.82499321672363,93.69940919083895,78.69739656531574,84.06261574491036,80.30696231919413,332,668,0.332
봉중근,2016,4.99,5.48,1.0,74.29633454045013,91.73138805483721,87.24314436644681,84.66731915075815,100.81412532748048,89.51136100377484,313,687,0.313
부시B,2012,4.99,3.44,0.89,79.85661145253772,84.45892330652113,81.55445597671084,81.44977653626991,95.25220986634044,85.59050653529106,291,709,0.291
부에노,2010,7.09,5.86,2.16,57.05243320816145,44.444727911510505,44.302907376699615,64.58742774536164,80.58657861513062,69.38717300629233,378,622,0.378
부첵,2011,6.61,3.56,1.36,77.9178224434438,75.7881338772023,78.71627659604366,83.86610333766225,92.65985614037851,86.50422917847713,296,704,0.296
뷰캐넌,2020,6.31,2.62,0.8,122.68197784198173,166.28183814209035,170.69008529079971,111.33418764923604,103.58048045884571,109.00807549211893,260,740,0.26
뷰캐넌,2021,8.24,3.0,0.66,142.15960585054998,158.38127255693556,149.92321267572106,128.40232055836714,98.62749546663943,119.46987303084882,254,746,0.254
뷰캐넌,2022,6.58,2.19,0.56,124.60744959958038,146.3566169550582,145.16899038613354,113.89808200457612,90.19266673838477,106.78645742471872,257,743,0.257
뷰캐넌,2023,6.65,2.06,0.19,154.18880980814325,182.56968508371682,152.72603419202855,137.52782126242795,104.50190454886034,127.62004624835765,216,784,0.216
브라운A,2006,5.37,2.57,0.82,103.45350823264876,146.02353957869826,149.81044131518914,94.58629724264766,113.75987181212697,100.33836961349145,226,774,0.226
브라운A,2007,3.78,2.39,0.56,112.5952238871569,129.60153859102368,131.6440982119577,101.75362021519493,98.9583412532024,100.91503652659716,262,738,0.262
브라운A,2008,3.74,3.24,1.0,70.3787972358223,46.68120229765071,48.214007092299696,78.14988596536178,71.33286133528405,76.10477857633845,343,657,0.343
브랜든,2022,5.54,3.32,0.69,88.15362482918124,104.30068402602836,104.76614901998055,95.44964038654614,109.60971475007936,99.69766269560608,262,738,0.262
브랜든,2023,8.64,2.59,0.35,126.53239671244653,163.80531119433607,156.50804238307532,127.97900586963564,118.54395691334075,125.14849118274716,213,787,0.213
브랜든,2024,9.0,1.32,0.36,160.86260689492522,148.2281460181872,125.93176446848544,170.11530525351785,104.90742930478962,150.55294246889937,180,820,0.18
브룩스,2020,7.74,1.43,0.24,185.66916669667083,200.11384283339436,214.221443173696,176.32154096925316,109.8857340406854,156.39079889068282,162,838,0.162
브룩스,2021,6.35,1.85,0.46,131.30526423757962,127.25891450225586,119.58992143537591,136.85150035003971,83.91849357357158,120.97159831709928,208,792,0.208
브리검,2017,6.12,1.62,1.06,111.41925781662765,120.21159999165408,118.65030151063219,105.33462565113138,94.88811698451906,102.20067305114767,284,716,0.284
브리검,2018,7.91,2.26,0.86,132.29346900149773,149.84912270483693,155.27064494188804,118.99913392036633,109.51155464511062,116.15286013778962,249,751,0.249
브리검,2019,7.4,2.62,0.28,136.0830475503611,150.50711999007552,139.3689658783578,127.44881575403525,104.20569778723898,120.47588036399637,229,771,0.229
브리검,2020,8.83,3.53,0.5,132.1734971679108,131.17692162190593,137.38246306290708,132.4023855120695,107.31684897508963,124.87672455097552,239,761,0.239
브리검,2021,7.23,3.84,0.89,91.40712587340343,138.61677483885742,122.20702814572844,99.1402035361681,109.72807773237376,102.31656579502979,248,752,0.248
블랭크,2005,4.35,3.97,1.55,73.68449204094554,99.91053990138383,103.08471464622882,72.98036729518654,103.04122675000743,81.9986251316328,299,701,0.299
비아노,1999,4.61,6.86,1.25,74.4262759729732,68.52399656217437,71.16193228287489,76.43851155678898,86.40187527188037,79.42752067131639,335,665,0.335
비야누에바,2017,5.46,1.85,0.96,107.73787775001568,120.21090036206816,117.01770639223483,106.6314980822517,108.34256960876026,107.14481954020425,261,739,0.261
빌로우,2013,7.28,4.98,0.19,104.44918014910455,97.91259010301947,85.85742097674118,114.26150087574096,101.37282670541835,110.39489862464418,258,742,0.258
사도스키,2010,6.38,2.87,0.9,118.5822579600548,130.83161903501954,126.19832996111286,107.02471230409476,107.43866722019733,107.14889877892553,283,717,0.283
사도스키,2011,5.07,3.34,0.96,94.65539328122931,113.08914442280098,119.41564424154045,88.30334573172226,100.6453552740815,92.00594859443002,277,723,0.277
사도스키,2012,5.88,4.14,0.54,101.77299322297193,96.05993431536473,100.16120213694991,93.50631284182217,91.13278429950657,92.79425427912747,303,697,0.303
산체스A,2005,7.04,4.97,1.52,73.17341948884342,65.19328181283613,70.2806878819042,76.73775556933488,88.9136747837843,80.3905313336697,322,678,0.322
산체스B,2018,7.69,2.42,1.61,102.96175427700082,113.28533727301249,107.90017858854169,96.31795856316252,98.82000182815818,97.0685715426612,276,724,0.276
산체스B,2019,8.07,2.29,0.11,175.7071226618624,172.25934995222366,178.9419674215887,162.24835377435676,104.78587163856261,145.0096091336185,163,837,0.163
산체스C,2023,7.07,2.0,0.93,107.75539312399994,113.10082873765292,108.28056564403066,104.11539174427207,92.25926580173527,100.55855396151102,297,703,0.297
산체스C,2024,9.49,3.56,0.34,117.94182095492859,107.08526905143549,106.17086162782783,127.78779791612595,93.50995388538949,117.504444706905,286,714,0.286
산체스D,2023,8.4,2.14,1.0,100.13163546128827,65.31817462163593,66.77646590216077,106.92073559434232,83.79371433672898,99.9826292170583,269,731,0.269
샘슨A,2018,10.89,4.41,0.95,130.58752475174902,121.43837562804322,121.62440360307063,119.21006651419239,116.16220151696685,118.29570701502472,238,762,0.238
샘슨B,2020,6.02,2.49,0.97,110.41435630555821,93.35566479635175,91.74106483106563,104.1892137163117,85.30809143217908,98.52487703107191,291,709,0.291
서균,2017,6.38,1.91,1.28,76.39919295227416,94.46470318310497,102.5403207365568,91.48834535957593,92.7291154604117,91.86057638982666,314,686,0.314
서균,2018,5.34,3.88,1.7,66.66563542531262,80.17014760795455,80.29043475141432,74.53814799926447,101.03333266686056,82.48670339954329,315,685,0.315
서동민,2020,7.78,4.44,2.22,60.15449644639082,72.34511906383783,79.2818789144265,73.24816537294498,88.28903887312337,77.76042742299849,315,685,0.315
서동민,2021,8.28,5.86,1.72,63.41789161898347,74.85301968574072,82.43398046541479,73.4219180095702,91.20255811521974,78.75611004126506,346,654,0.346
서동민,2022,8.14,4.71,1.29,68.02413955948805,134.65726350273127,82.41148625530758,79.78139762552864,137.61013191542668,97.13001791249805,262,738,0.262
서동환,2006,3.49,5.04,1.16,56.87005938914833,57.98736496360239,56.577733106225196,66.0943505468374,98.55682380925612,75.83309252556302,345,655,0.345
서동환,2011,5.32,4.5,0.82,67.1767150685598,78.15035800585244,86.57041725343909,78.86497621827885,86.7193937745666,81.22130148516518,333,667,0.333
서동환,2012,10.77,7.61,0.0,98.38691416457598,37.22802775790899,40.43113354317911,117.4252569728769,79.94033679448992,106.17978091936081,235,765,0.235
서동환,2013,2.22,7.78,0.0,63.636920887797885,83.47701710717266,90.58432446273974,76.02043754481093,104.06202740536612,84.43291450297748,305,695,0.305
서승화,2002,6.98,3.24,1.75,67.93232889733649,62.55644306011806,66.23594333724938,77.38620178298264,100.94499340652419,84.45383927004511,327,673,0.327
서승화,2003,5.59,5.04,1.21,84.0467427269663,75.24259119530693,72.72124359574964,85.65211266166034,88.55300137249318,86.52237927491018,316,684,0.316
서승화,2004,8.34,5.86,0.65,96.92019483061273,73.38644964782492,77.23476384019018,101.75072515367958,112.16086356641739,104.87376667750092,283,717,0.283
서승화,2009,6.24,8.91,1.78,51.681105369066344,37.805861820331934,41.22092378742565,62.699474812218604,78.54988078144142,67.45459660298545,363,637,0.363
서승화,2010,7.1,7.27,0.69,79.59427713178638,63.26637563012202,65.98517482660314,85.31555075636192,82.00796458464278,84.32327490484616,305,695,0.305
서왕권,1992,5.48,4.89,0.68,102.49989817176645,94.63097185421024,81.405005183205,103.6795501670289,88.56172019020411,99.14420117398146,293,707,0.293
서재응,2008,5.12,2.84,0.8,94.69476912148882,98.79919191393165,105.48987648743629,96.312915130981,88.88949626599921,94.08588947148645,269,731,0.269
서재응,2009,6.03,3.41,1.37,89.63460039917845,76.44079805260174,80.37385544425543,91.69622417357944,84.82704169288508,89.63546942937111,298,702,0.298
서재응,2010,4.37,1.86,0.64,118.3361520299673,144.3244973585076,155.25775202826318,112.1058684041998,100.34131021879661,108.57650094857883,294,706,0.294
서재응,2011,5.81,2.49,0.48,120.405693853964,101.68259403430471,102.72052690297794,114.17773674467459,88.53754494393124,106.48567920445159,279,721,0.279
서재응,2012,5.46,2.87,0.39,119.45000837491024,159.27897576782868,156.08312371776742,110.33434983074588,100.94096218441344,107.51633353684613,247,753,0.247
서재응,2013,3.86,3.54,0.54,93.02830084871358,65.8603975381893,63.19288047472064,93.17721410926268,78.27581709481008,88.7067950049269,302,698,0.302
서재응,2014,5.05,2.8,1.68,72.7605747800868,72.41450038719094,72.45807002069785,82.42392206455276,84.74261365556654,83.11952954185689,355,645,0.355
서재응,2015,3.6,1.8,1.12,80.12133006960558,87.6384965763021,91.70485842025998,90.1067937174604,82.24699066868928,87.74885280282906,304,696,0.304
서정민B,1994,7.33,12.03,0.52,54.533966331732294,26.42566125497376,28.639853502130325,62.9787007195962,81.56934904830165,68.55589521820784,348,652,0.348
서정용,1988,3.06,4.02,0.77,79.46755879422417,115.92068726044232,116.45052598425312,84.79135772279047,99.46394126316552,89.19313278490297,264,736,0.264
서정용,1989,2.89,3.3,0.41,99.13737025667609,139.9745891010508,124.13140800321716,98.80127182296975,103.2933306073743,100.14888945829111,282,718,0.282
서정용,1990,2.05,3.27,0.82,75.40589937363998,73.53531866584387,83.72064541272786,88.0592101458825,112.57429593343848,95.4137358821493,288,712,0.288
서정용,1991,2.85,2.63,0.22,106.75289856470215,87.89583221271727,69.44067043006152,116.85870332099111,86.24192996688048,107.67367131475791,245,755,0.245
서죽월,2019,5.57,3.53,0.93,83.33346545654557,76.45470391437502,81.60438211389933,83.08621351317657,85.62633070246802,83.84824866996401,302,698,0.302
서죽월,2020,5.04,2.6,1.34,91.10547504113076,93.75674760942503,89.74424393123373,89.18401101999552,88.4822053119722,88.97346930758852,293,707,0.293
서죽월,2021,6.17,4.83,0.83,88.16470289692003,56.80514512113541,59.84187308363116,94.08303796961039,76.7167954831513,88.87316522367266,298,702,0.298
서죽월,2022,6.75,3.45,0.45,98.39039257022385,79.73846096823127,89.31036277430951,104.58472239924158,89.8850000133906,100.17480568348628,292,708,0.292
서진용,2015,10.24,2.56,1.71,94.5795499787172,70.07882866164911,76.65691623541751,111.51925845673672,92.10066619963497,105.6936807796062,270,730,0.27
서진용,2016,10.31,4.47,1.03,100.07081105568311,94.87619672608744,90.79815884459795,115.59513727595306,108.15004965543145,113.36161098979657,248,752,0.248
서진용,2017,10.76,4.5,0.78,113.15970996921067,114.91941992284139,118.81792191093032,125.08411189481349,109.91374444768121,120.53300166067379,252,748,0.252
서진용,2018,10.44,4.14,2.52,73.55733084751655,77.79404378831427,79.71089989585734,80.13373141830455,102.87953925306886,86.95747376873383,302,698,0.302
서진용,2019,10.06,3.71,0.26,145.76345581015366,164.94017603353404,172.46542445853802,154.4280167422802,116.13031663470261,142.9387067100069,160,840,0.16
서진용,2020,8.26,5.02,1.62,77.94073851053733,107.72659282910028,100.20528821273373,83.26376506567513,112.78294189397343,92.1195181141646,289,711,0.289
서진용,2021,8.32,5.77,1.21,87.12385722512703,126.01484942370833,123.94799464563685,91.82538143294472,106.06303883047919,96.09667865220506,290,710,0.29
서진용,2022,7.38,4.83,0.67,90.8648733322109,96.90372312616304,101.76847623339569,95.097409272793,97.9033482632608,95.93919096993334,279,721,0.279
서진용,2023,7.85,5.98,0.37,94.77253138990403,160.05303696056748,162.9537792545465,98.75674915137763,105.8276376735332,100.8780157080243,270,730,0.27
서진용,2024,7.28,4.98,0.96,88.8139710536056,80.81323935853084,76.54203356966546,96.92550326201155,92.72701999483355,95.66595828185814,321,679,0.321
서캠프,2016,7.88,3.72,1.09,89.22295663574681,73.890855479524,73.23187482134551,99.0758956678497,87.6098392196847,95.63607873340018,305,695,0.305
서폴드,2019,6.32,2.53,0.37,132.1911103486306,131.51271725353692,129.6113656979649,119.3929591055021,98.92517071666641,113.2526225888514,238,762,0.238
서폴드,2020,5.29,2.29,1.04,106.77962047680853,105.59707770007473,97.36785940390467,97.9685727633042,86.90272646074044,94.64881887253506,286,714,0.286
서호진,1989,3.46,3.23,0.38,112.72388498191178,104.8432123805895,109.03774244144286,106.93330285131358,90.15777577456177,101.90064472828803,266,734,0.266
서호진,1990,3.41,3.2,0.93,88.9250716672863,101.67209282455131,99.63918412254145,88.60592145503635,101.7390550153496,92.54586152313033,292,708,0.292
서호진,1991,4.66,4.66,1.16,71.26540884700744,45.920714101110846,46.83960019728884,81.31261622184267,80.03132183052685,80.92822790444792,328,672,0.328
서호진,1993,1.25,2.29,0.83,70.87413195444465,96.77995311654065,102.9620428593765,77.28768333976012,81.31636236676182,78.49628704786062,330,670,0.33
선동열,1985,8.35,1.62,0.16,325.57731342587147,212.55126613363416,174.72012005125427,315.15815087996083,129.05287491156167,259.3265680894411,176,824,0.176
선동열,1986,7.35,1.78,0.07,312.7477327317684,364.1695276658719,331.90026760649954,263.65374703075855,136.49628232492952,225.50650761900982,164,836,0.164
선동열,1987,8.0,2.61,0.11,221.87736247225814,435.10220120922236,376.912975465156,201.2738317331214,151.44102812175515,186.3239906497115,128,872,0.128
선동열,1988,10.11,1.77,0.15,340.28327219774616,353.2226141756752,330.71218789012715,299.3619427062799,135.05960810509174,250.0712423259234,147,853,0.147
선동열,1989,10.54,2.56,0.11,280.4099319371337,343.1474058233327,314.9560149120439,258.47752264242894,161.0666101570581,229.25424889681767,151,849,0.151
선동열,1990,8.95,2.37,0.05,277.45083689130144,377.9211557768453,295.8522384582676,248.3577958600476,130.487851641609,212.996812594516,156,844,0.156
선동열,1991,9.31,1.11,0.35,273.8172154461603,287.53832538256813,269.10613831719036,243.30695710884214,128.18402204845785,208.77007659072686,167,833,0.167
선동열,1992,11.74,2.8,0.0,288.406634911989,1316.74232508457,1476.6829952653632,331.1786486084989,131.18586274449797,271.1808128492986,160,840,0.16
선동열,1993,11.7,1.43,0.14,478.91587592066236,422.2096573572771,479.0282288844541,467.8439818495923,187.9563832488495,383.8777022693695,141,859,0.141
선동열,1994,8.29,1.85,0.44,155.32783726880842,138.3506473029215,156.18549342233797,153.21372634147778,110.91168364974763,140.52311353395874,165,835,0.165
선동열,1995,11.55,1.15,0.08,494.06976647471856,742.8237642104388,563.654064930618,489.3609586069964,168.41554933560477,393.07733582557887,138,862,0.138
선우대영,1982,4.24,2.02,0.52,150.40687063941414,131.81263202882667,132.67592830989068,130.02659592645978,95.64548346815806,119.71226218896926,226,774,0.226
선우대영,1983,3.56,2.62,1.22,83.6086645938475,87.98589530043951,100.7250265303346,80.02067365949144,92.7177750960383,83.8298040904555,298,702,0.298
성낙수,1982,4.03,1.66,1.08,117.23178197659027,157.67172055791164,173.1064145333547,102.26278470572281,99.14504825738837,101.32746377122247,278,722,0.278
성낙수,1983,3.44,2.13,1.64,68.44845413250843,65.12683817159065,72.62084112199065,70.53538541838894,82.78773891194106,74.21109146645458,338,662,0.338
성낙수,1984,2.38,2.98,0.0,116.34630195605442,68.33538914777527,56.694218303317605,135.1818299381671,72.3196485028602,116.32317550757503,216,784,0.216
성낙수,1986,4.28,1.92,0.64,102.81349195608627,70.40247545915801,72.46506151892424,111.12261855834922,98.89806550688036,107.45525264290855,217,783,0.217
성영재,1993,5.82,5.12,0.54,90.29106355485003,84.9140104309199,84.93585186886179,86.05905787086951,92.08554172815438,87.86700302805497,308,692,0.308
성영재,1994,5.2,4.04,0.73,94.45499855402404,82.03187109524076,89.30569079574344,86.7252683111541,87.40337909534284,86.92870154641072,310,690,0.31
성영재,1995,5.38,3.74,0.99,92.94614065899137,80.71152281357365,86.30759106499607,83.80592785371115,84.90643630335089,84.13608038860306,301,699,0.301
성영재,1996,5.59,2.31,0.61,116.49923611702108,166.51508441153396,170.2767765290165,108.23272619061845,104.05468176218135,106.97931286208731,248,752,0.248
성영재,1997,6.72,2.69,0.84,107.07387021333564,168.19865848964616,169.80036553779073,104.85963456084411,103.37573958812754,104.41446606902913,262,738,0.262
성영재,1998,4.85,2.17,0.96,102.10063315093183,122.12409892072,112.41325174366904,94.80056941472776,93.48342137005558,94.40542500132611,289,711,0.289
성영재,1999,5.08,3.23,1.99,84.85558843073886,86.69502710608188,88.78839708781256,79.71548787579673,91.76854931219981,83.33140630671764,313,687,0.313
성영재,2000,5.99,3.48,1.38,90.83593713904439,98.99739073067732,102.15364215463902,87.38155623499618,85.84649605504313,86.92103818101026,314,686,0.314
성영재,2000,5.99,3.48,1.38,90.83593713904439,98.99739073067732,102.15364215463902,87.38155623499618,85.84649605504313,86.92103818101026,306,694,0.306
성영재,2001,5.3,3.39,1.18,93.32338920688342,77.97893190997684,80.46934982048809,98.61408116631037,92.00450830820168,96.63120930887776,320,680,0.32
성영재,2003,4.62,3.53,0.27,112.55396927939452,115.2158379015882,116.8999674202177,128.72458923039875,94.15637002928013,118.35412347006316,242,758,0.242
성영재,2003,4.62,3.53,0.27,112.55396927939452,115.2158379015882,116.8999674202177,128.72458923039875,94.15637002928013,118.35412347006316,237,763,0.237
성영재,2004,4.15,2.77,1.38,74.32526056315898,101.5718772676935,111.86132588077479,90.80846715251948,88.07908931705242,89.98965380187937,320,680,0.32
성영훈,2009,6.18,3.53,0.0,129.68954298817067,114.99172405369353,83.66846094669833,159.87096621709182,106.21714586616302,143.77482011181317,173,827,0.173
성영훈,2010,6.71,2.24,0.0,122.20978253904059,76.48591062230749,75.48708990439036,147.40271652812683,90.96018968347398,130.46995847473096,214,786,0.214
성재헌,2024,5.62,4.5,0.28,92.52140270506526,59.40655838302628,59.136372985768354,104.3546331254365,78.32615498769765,96.54608968411483,295,705,0.295
성준,1986,3.62,2.42,0.54,119.73931242738375,145.22566874734264,140.69369746658472,107.389198006965,97.2100251312562,104.33544614425236,267,733,0.267
성준,1987,2.64,3.88,0.91,85.84201399852516,105.62167616799792,117.05603355480898,80.98647589836511,91.3460431788227,84.09434608250238,294,706,0.294
성준,1988,3.34,4.18,0.96,93.45767355834558,129.76874672493233,129.14536403871725,82.08487666097778,109.10228903501583,90.1901003731892,296,704,0.296
성준,1989,2.17,3.56,0.62,83.51972781853962,104.50543138816141,112.43933486214362,87.74127249970037,95.57895500848136,90.09257725233466,299,701,0.299
성준,1990,4.75,3.25,0.5,104.44078653488981,153.8856157842185,157.74998743792233,116.3069454537282,99.22890370843601,111.18353293014053,242,758,0.242
성준,1991,3.58,3.28,0.55,114.72540323377503,147.85275270437634,133.33009389885487,104.02493019177275,98.81627186661407,102.46233269422515,248,752,0.248
성준,1992,4.72,4.14,1.09,96.14024443869204,115.17320139863637,124.64183382078532,90.0457485407793,99.35607936831676,92.83884778904053,290,710,0.29
성준,1993,3.3,3.3,0.52,98.10606548133372,169.22329957498113,180.75357170201525,91.15093759889488,101.15316165894504,94.15160481690992,255,745,0.255
성준,1994,2.72,3.67,0.53,95.78404189286694,121.81341956107073,118.81216937271287,86.9349824852368,104.93448560400063,92.33483342086595,302,698,0.302
성준,1995,4.14,3.21,0.93,88.6603205648776,90.92441277003692,93.61820229943713,82.77985902469544,91.53722580269236,85.4070690580945,314,686,0.314
성준,1996,6.48,5.58,0.72,78.20223098614535,87.38162478800908,98.48183660425397,83.05588050031496,87.69902490976934,84.44882382315126,318,682,0.318
성준,1997,4.54,3.53,0.61,97.48991869519504,123.09457173976216,102.87939102876047,95.87861912008856,90.76304857803069,94.34394795747119,265,735,0.265
성준,1998,3.58,4.93,0.9,72.69574055341366,75.1777332039786,84.25515548900653,79.12383810651097,81.73211672506956,79.90632169207855,340,660,0.34
성준,1999,5.84,4.68,1.56,74.00061204457549,73.96162252934047,75.80105811394998,85.89094922173423,96.08061608892413,88.9478492818912,318,682,0.318
세데뇨,2009,5.2,6.08,0.63,92.94421328237709,81.78962756669192,80.27407811735588,95.42378955868557,74.67051512257467,89.1978072278523,320,680,0.32
세드릭,2007,7.97,5.92,0.4,118.42580054246588,106.28031793744724,105.40155654523765,104.68508754972892,102.46765808170764,104.01985870932253,253,747,0.253
세든,2013,7.7,3.51,0.67,121.90404859495034,163.3728937471059,169.12645109924784,107.80513093473844,103.69955893366398,106.5734593344161,268,732,0.268
세든,2015,8.15,3.41,1.46,88.6917631931104,93.37810906497805,99.7159996451456,92.93075763848222,98.07914584591761,94.47527410071284,275,725,0.275
세든,2016,6.24,2.47,1.16,98.66132341258071,91.00652183325901,70.84363418523913,104.54985320012801,95.62747556513405,101.87313990962981,310,690,0.31
세라노,2006,8.27,3.71,0.71,97.00636618645648,81.81019117206752,85.33238214324113,103.1797703588379,111.83629242583751,105.77672697893777,259,741,0.259
션,2008,4.15,5.54,1.38,57.72044638811929,33.92480255180067,34.97176346904974,65.1688866747693,69.92269223954395,66.5950283442017,387,613,0.387
션헨,2012,11.4,3.6,1.2,92.39077754021838,38.599798573429254,36.68626805677111,108.76424614753965,68.07820736974729,96.55843451420193,253,747,0.253
소사,2012,6.36,2.39,0.55,118.78675169801748,114.77897468302896,116.63352488641527,111.31422924103929,99.45272097832051,107.75577676222365,239,761,0.239
소사,2013,7.84,3.73,0.6,122.62507916497864,88.05543738704442,86.0989658362014,109.81671801519487,86.78186305211086,102.90626152626966,265,735,0.265
소사,2014,7.06,3.24,1.3,104.42023978886031,120.1624025029844,126.72209624438345,98.97888372928149,95.45130567513469,97.92061031303744,284,716,0.284
소사,2015,8.21,1.67,0.74,152.52565280793652,132.42521241277532,123.59827718492913,139.40141763411393,101.7660024248124,128.11079307132346,214,786,0.214
소사,2016,4.84,1.72,0.54,137.72054149255004,111.68267187661485,115.06704825904876,123.87581029497078,87.52947747416584,112.97191044872929,251,749,0.251
소사,2017,7.44,1.85,0.53,153.3521573268264,138.93892018979338,140.31960789224283,141.2203915932727,104.24670198889511,130.1282847119594,203,797,0.203
소사,2018,9.0,1.39,0.8,160.54631441624377,159.28992267518768,147.8774181704274,148.16798338937596,102.82712482403078,134.5657258197724,202,798,0.202
소사,2019,9.18,2.2,1.43,97.5135039229109,108.10587455536643,113.6253350836916,98.5532081650557,107.36380661189126,101.19638769910635,233,767,0.233
소소경,1998,5.92,7.11,0.0,85.51652831618118,53.4888679223119,59.94744310123486,100.84320311040133,93.61596816806127,98.67503262769931,283,717,0.283
소소경,1999,4.55,4.55,1.04,89.37698386849686,95.96815522506353,95.15991758941983,91.78692397726483,104.11747230715284,95.48608847623123,318,682,0.318
소소경,2000,5.94,5.26,1.36,74.28242572021072,69.01936316632673,73.96223904713973,78.92403419252805,89.87126096461877,82.20820222415527,315,685,0.315
소소경,2004,7.5,5.45,0.68,79.66954021045797,34.49059193940479,35.7521707726434,94.35505138046501,74.63469907924521,88.43894569009906,304,696,0.304
소형준,2020,6.23,3.05,0.41,127.88005138887924,128.86027580181792,127.79828627123898,122.30062783354191,95.67733213608102,114.31363912430363,240,760,0.24
소형준,2021,6.43,3.86,0.45,116.6252432345912,109.94167066011939,99.43373488980835,113.24699439298615,93.02446585665186,107.18023583208586,258,742,0.258
소형준,2022,6.15,2.05,0.42,132.9830504221852,145.40944905383262,138.98076741606332,121.97768181611717,102.15373726379838,116.03049845042153,196,804,0.196
