투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100)_optimized,시뮬_안타_opt,시뮬_아웃_opt,시뮬_피안타율_opt,사용가중치
신재웅A,1998,7.86,3.73,1.38,95.88547542420862,71.23078202152551,74.72231633957236,90.91068454537212,86.6703580544286,88.09971431467797,319,681,0.319,"FIP:0.34,피안타:0.66"
신재웅A,1999,5.74,12.13,1.91,48.330585239837646,42.35801212445256,43.57955197830479,56.45008652134053,72.9354434251643,67.37845432461921,365,635,0.365,"FIP:0.34,피안타:0.66"
신재웅A,2000,4.95,3.75,2.1,69.00829878947151,61.26743975037528,66.05261199018607,72.09240344913832,94.97092591883512,87.25888785120968,312,688,0.312,"FIP:0.34,피안타:0.66"
신재웅A,2001,4.71,4.71,2.62,54.71625321602654,44.343241466913256,49.27325075833158,63.49647826274752,80.22292110135398,74.5846652184336,342,658,0.342,"FIP:0.34,피안타:0.66"
신재웅B,2005,6.18,6.87,0.69,74.75419288527607,47.394967060052316,52.22704088132492,89.59723149474576,66.01996487797543,73.96754007300493,333,667,0.333,"FIP:0.34,피안타:0.66"
신재웅B,2006,5.17,2.93,0.86,85.78723957362698,71.49342286177513,71.74718405049728,93.28425930948336,94.5326955950588,94.11186474061374,286,714,0.286,"FIP:0.34,피안타:0.66"
신재웅B,2012,4.72,3.62,0.79,77.7760805588986,98.6279085401666,107.1138704205132,83.72036455526325,97.7226873248016,93.00269518471086,285,715,0.285,"FIP:0.34,피안타:0.66"
신재웅B,2013,3.38,2.89,0.64,84.40701349381371,129.4822115942697,127.1644080987163,91.87903821690115,99.90168236690256,97.19735838051868,301,699,0.301,"FIP:0.34,피안타:0.66"
신재웅B,2014,6.47,3.66,0.98,93.76554223317254,126.97247626533483,128.579948592629,102.0341286543644,106.66687430986512,105.1052388983052,292,708,0.292,"FIP:0.34,피안타:0.66"
신재웅B,2015,8.8,3.05,0.9,105.11510800573983,107.70508619972703,96.81857467038849,115.72988578911469,79.40854751330089,91.65197555028152,311,689,0.311,"FIP:0.34,피안타:0.66"
신재웅B,2015,8.8,3.05,0.9,105.11510800573983,107.70508619972703,96.81857467038849,115.72988578911469,79.40854751330089,91.65197555028152,315,685,0.315,"FIP:0.34,피안타:0.66"
신재웅B,2016,8.5,8.5,2.0,55.36929340946773,80.07799458798156,80.27630463653774,65.11987971422832,118.96442587817094,100.81416332077231,270,730,0.27,"FIP:0.34,피안타:0.66"
신재웅B,2017,8.42,4.35,0.87,94.45791023847214,135.15013222555214,146.7038739235116,108.72200186807427,129.3995489975101,122.42942971561392,257,743,0.257,"FIP:0.34,피안타:0.66"
신재웅B,2018,7.44,4.85,0.87,93.32766728897825,171.67315432394224,129.69581676944685,101.62010527757711,108.93483879709883,106.469141834727,266,734,0.266,"FIP:0.34,피안타:0.66"
신재웅B,2019,5.94,4.25,0.42,83.41541820705775,106.66393849181604,117.70061834250278,98.08724164437942,137.0223167256734,123.89783363938545,235,765,0.235,"FIP:0.34,피안타:0.66"
신재웅B,2020,5.18,6.6,2.36,50.80203597370856,43.57074664994095,47.74849644056308,59.61963209148095,79.17768295226442,72.5849306026886,356,644,0.356,"FIP:0.34,피안타:0.66"
신재웅B,2021,10.0,5.56,0.0,122.67511937904725,84.20393660749549,92.73193913291915,149.77305814540537,129.29982922664064,136.20107562477904,197,803,0.197,"FIP:0.34,피안타:0.66"
신정락,2010,8.57,7.86,0.36,75.91023775679875,62.93080200822714,54.01552892102309,87.47219266808658,102.22298540722322,97.25069424276751,275,725,0.275,"FIP:0.34,피안타:0.66"
신정락,2011,9.94,4.19,0.0,135.02651740037604,336.19763675093157,187.11943172630836,161.5242411727761,132.50011049168364,142.28374931664692,155,845,0.155,"FIP:0.34,피안타:0.66"
신정락,2013,6.04,2.21,0.59,111.33643067548458,105.30366794158826,106.9132728014575,107.03024379072616,94.56964644714323,98.76994396138815,278,722,0.278,"FIP:0.34,피안타:0.66"
신정락,2014,6.87,2.82,1.41,84.90663614210091,70.51238475824861,76.68044259220557,94.9245644189385,101.85254413002804,99.51721660464142,276,724,0.276,"FIP:0.34,피안타:0.66"
신정락,2017,8.85,3.66,0.61,107.8496991136745,85.41796716685438,77.29091235309197,117.63196577198775,101.268731677776,106.78455484385564,289,711,0.289,"FIP:0.34,피안타:0.66"
신정락,2018,10.04,3.05,0.9,109.18609080107908,79.61053828865784,77.04036472364847,121.34408572906578,94.19564948935688,103.34701728570181,276,724,0.276,"FIP:0.34,피안타:0.66"
신정락,2019,7.13,4.28,1.22,69.09460463303154,64.05725395690993,62.13029971756787,77.03807035616312,95.00013854036283,88.94537019623961,296,704,0.296,"FIP:0.34,피안타:0.66"
신정락,2019,7.13,4.28,1.22,69.09460463303154,64.05725395690993,62.13029971756787,77.03807035616312,95.00013854036283,88.94537019623961,283,717,0.283,"FIP:0.34,피안타:0.66"
신정락,2020,10.5,5.25,1.5,69.84509555560383,43.61818544662753,47.80048387224362,84.69907880828693,83.25660391683499,83.74284254038271,303,697,0.303,"FIP:0.34,피안타:0.66"
신정락,2021,6.3,6.75,1.35,59.768107808916774,43.93565478361853,38.31440801337595,70.74180538511635,81.1003382775153,77.60861803654514,347,653,0.347,"FIP:0.34,피안타:0.66"
신정락,2022,4.4,3.06,0.77,76.6068800927858,91.52383753554795,86.14298488871437,84.64853318247127,90.06794624139118,88.2411359711941,307,693,0.307,"FIP:0.34,피안타:0.66"
신정락,2023,8.69,3.41,1.24,80.77681382242446,77.09031231979893,86.30465734263878,93.16535393384078,86.55368350107136,88.78238748034485,280,720,0.28,"FIP:0.34,피안타:0.66"
신주영,2005,5.28,1.85,0.79,100.00351054785439,160.26677442804512,159.01296854125445,111.23411057920214,110.27370257357973,110.59744302096317,241,759,0.241,"FIP:0.34,피안타:0.66"
신주영,2006,3.83,5.11,0.64,65.47010228796042,69.98335117385682,68.28547931298542,76.33618240691025,80.49584988635303,79.09368267941838,348,652,0.348,"FIP:0.34,피안타:0.66"
신주영,2011,5.66,3.09,0.26,110.85080641296092,57.57485896920396,59.060569926995974,123.73409417325077,76.07836014495022,92.14245849105978,288,712,0.288,"FIP:0.34,피안타:0.66"
신철인,2000,11.01,5.15,0.6,132.75014393442666,103.33047919177132,104.98977251057396,138.13580564000108,110.99558702125634,120.14418476958856,240,760,0.24,"FIP:0.34,피안타:0.66"
신철인,2001,8.52,3.47,0.47,150.32491797806108,167.66340956565637,164.45462676490908,150.57512175179903,105.40797599685754,120.63320515793946,239,761,0.239,"FIP:0.34,피안타:0.66"
신철인,2002,8.8,2.93,0.65,126.1209358683199,87.4306487403052,93.10607458754144,134.92653218664324,93.17830703160607,107.2510646617325,280,720,0.28,"FIP:0.34,피안타:0.66"
신철인,2003,10.41,4.73,1.18,106.690654399494,135.74895343032793,138.55244478044594,109.43848999859567,119.85682801695947,116.34494828322963,229,771,0.229,"FIP:0.34,피안타:0.66"
신철인,2004,9.31,3.41,0.93,104.36460188586545,150.53803443322047,165.78785959429928,119.81525534441894,112.16086356641739,114.74105469784448,246,754,0.246,"FIP:0.34,피안타:0.66"
신철인,2006,9.94,3.51,0.47,131.9433036870957,157.9970385802908,134.0085033526999,134.56876692378148,121.3654533040523,125.81611035102803,207,793,0.207,"FIP:0.34,피안타:0.66"
신철인,2008,7.2,4.5,1.8,57.73873349601829,95.30839051360732,104.58251441459167,69.03864369626743,108.50913291777033,95.20416902304272,254,746,0.254,"FIP:0.34,피안타:0.66"
신철인,2009,9.53,2.48,0.95,130.70172235090737,68.01321488955308,70.04317517535469,143.4152295246257,102.64157710364567,116.38581954951255,252,748,0.252,"FIP:0.34,피안타:0.66"
신태순,1985,3.16,3.67,0.76,86.92889096869669,95.45271252543513,83.26193592575045,87.87832638217436,89.23879972415924,88.78020270517455,297,703,0.297,"FIP:0.34,피안타:0.66"
신태중,1982,2.41,9.66,1.03,49.793056875521,47.49194907967394,39.21871068002717,53.97333731674143,90.48939271515762,78.18032819033486,327,673,0.327,"FIP:0.34,피안타:0.66"
신태중,1984,5.61,6.36,1.5,59.1421763182837,46.0873167942148,46.9765524613003,60.821846611264554,82.06737421527103,74.90579645753323,347,653,0.347,"FIP:0.34,피안타:0.66"
신태중,1985,4.19,3.66,1.48,77.683216153714,78.9329135380976,70.71678038028759,72.47938600856013,84.4171167859337,80.39307046396905,319,681,0.319,"FIP:0.34,피안타:0.66"
신태중,1986,2.6,3.72,0.37,82.08927623773717,58.827712277605414,60.76023358567768,90.45700073753832,89.1970816771636,89.62178321847189,277,723,0.277,"FIP:0.34,피안타:0.66"
심동섭,2011,10.94,5.06,0.16,134.2204497741098,138.15691949262506,123.97639466793662,144.8593595579002,132.8658947179932,136.9087282327274,185,815,0.185,"FIP:0.34,피안타:0.66"
심동섭,2012,5.26,6.84,1.05,56.022274770693336,51.57345579729637,39.555708781504066,66.51735146813527,80.50556134916154,75.79032647141557,346,654,0.346,"FIP:0.34,피안타:0.66"
심동섭,2013,9.72,6.84,0.36,82.72812011715448,114.95427115224848,86.44139329719543,95.61382841671322,118.88339553993595,111.03954164993266,251,749,0.251,"FIP:0.34,피안타:0.66"
심동섭,2014,9.16,5.58,0.6,102.68474938677183,86.86917131005738,88.18080092383167,112.46907793023982,109.37140236752523,110.41558657533193,244,756,0.244,"FIP:0.34,피안타:0.66"
심동섭,2015,11.19,6.78,1.1,90.89456029626925,90.13838873171973,90.16338325956274,97.94112313581051,116.06431928954552,109.95523690322568,251,749,0.251,"FIP:0.34,피안타:0.66"
심동섭,2016,7.98,5.08,1.21,79.8559905026358,71.57672489208478,70.44961252215516,89.60315958197053,95.68171668148605,93.63271793998996,296,704,0.296,"FIP:0.34,피안타:0.66"
심동섭,2017,8.96,3.76,1.08,105.4186504940944,80.02576083926913,81.76564125238406,115.28717327059975,88.470869363457,97.51027987778636,302,698,0.302,"FIP:0.34,피안타:0.66"
심수창,2004,5.55,2.16,2.47,58.871099766338546,81.72638868200133,67.5411096676523,68.04666734192153,77.65799498233253,74.41814744666024,347,653,0.347,"FIP:0.34,피안타:0.66"
심수창,2005,5.91,4.78,0.28,102.27572821385992,87.75169509238528,80.61366453020163,116.4065149844465,93.08059743652359,100.94344628658123,267,733,0.267,"FIP:0.34,피안타:0.66"
심수창,2006,3.73,3.46,1.13,79.99435271322801,87.79690984953695,88.51105989266334,74.63430408317473,86.81847696474041,82.71135836870245,308,692,0.308,"FIP:0.34,피안타:0.66"
심수창,2007,5.49,4.67,0.47,99.76962992318668,89.0596334294015,92.96571831722483,101.42902938652385,91.34752540249954,94.74586297463486,302,698,0.302,"FIP:0.34,피안타:0.66"
심수창,2008,2.72,3.0,0.54,88.20079209620664,77.18397852845814,76.64246886175577,91.00659085370457,75.58630367514075,80.7842722892554,319,681,0.319,"FIP:0.34,피안타:0.66"
심수창,2009,4.2,4.2,1.55,82.69515443732163,94.39712006390431,100.14751026364637,78.9912809333347,88.64353514940697,85.38989182294901,327,673,0.327,"FIP:0.34,피안타:0.66"
심수창,2010,1.8,3.86,0.77,73.61586669863566,52.92711838103841,58.02826360659456,82.5469170303012,68.08938777625973,72.96282381736145,338,662,0.338,"FIP:0.34,피안타:0.66"
심수창,2011,4.29,3.46,0.99,85.04811381249597,84.71017571159166,85.44894311138759,82.82046431926429,81.43124199448413,81.899529903692,340,660,0.34,"FIP:0.34,피안타:0.66"
심수창,2011,4.29,3.46,0.99,85.04811381249597,84.71017571159166,85.44894311138759,82.82046431926429,81.43124199448413,81.899529903692,330,670,0.33,"FIP:0.34,피안타:0.66"
심수창,2012,5.37,4.7,0.67,76.67720694406594,47.511333465642785,47.304672162376846,84.33260348617581,73.0106959489204,76.82715665092158,325,675,0.325,"FIP:0.34,피안타:0.66"
심수창,2014,6.56,3.75,3.28,54.286021895987226,49.705618248130804,54.05360802436924,62.697025650190774,92.3357075343895,82.34491187580034,354,646,0.354,"FIP:0.34,피안타:0.66"
심수창,2015,9.36,3.57,1.11,109.99547358100934,78.44175476876826,75.09482266047326,113.80327189827574,81.5911550703246,92.44942056998688,297,703,0.297,"FIP:0.34,피안타:0.66"
심수창,2016,6.05,4.62,1.11,94.49755616557954,89.63585296003426,85.49382469152278,91.70088615865576,92.5159730766548,92.24121838703888,305,695,0.305,"FIP:0.34,피안타:0.66"
심수창,2017,8.53,3.47,1.26,95.18520400475552,97.96100260151647,99.70267047156487,102.00895719038013,90.04813828399475,94.07996729953521,290,710,0.29,"FIP:0.34,피안타:0.66"
심수창,2019,9.64,5.62,0.8,79.35647185665154,55.27777412195274,60.99744943554879,97.08946134128381,75.09534760809632,82.50926354601106,325,675,0.325,"FIP:0.34,피안타:0.66"
심재민,2015,4.65,6.58,0.48,80.55931690289168,66.66332217428662,69.68438344851486,85.8692304317109,85.44936115502878,85.59089336496444,330,670,0.33,"FIP:0.34,피안타:0.66"
심재민,2016,4.99,3.99,0.67,91.63875709943412,88.06085151383067,88.27901307560933,98.61019801946274,83.02125220025013,88.27607334314325,329,671,0.329,"FIP:0.34,피안타:0.66"
심재민,2017,8.37,3.76,1.33,94.22777284308847,93.384039194527,90.82640060967972,96.83042372557533,96.87549116478894,96.86029954534384,294,706,0.294,"FIP:0.34,피안타:0.66"
심재민,2018,7.9,3.73,1.1,96.50095947094424,101.16575560390724,92.21866737794221,107.26925892487155,91.10595217720574,96.5543825599724,304,696,0.304,"FIP:0.34,피안타:0.66"
심재민,2021,6.82,2.14,0.78,111.21893016255136,138.01378635115245,151.99154043208387,123.57427725554076,105.68152396984546,111.71292720651351,242,758,0.242,"FIP:0.34,피안타:0.66"
심재민,2022,4.39,3.34,0.84,79.16732291124087,97.66429565347285,103.64532405674949,88.16283720684919,97.69620545118839,94.48263696526817,278,722,0.278,"FIP:0.34,피안타:0.66"
심재민,2023,5.58,3.19,0.4,97.34603392539438,126.3669516691977,117.9589187120438,107.72559577691017,93.44025998762537,98.255651958925,290,710,0.29,"FIP:0.34,피안타:0.66"
심재학,1999,5.99,6.36,0.94,81.43102140479677,71.24630344422785,71.5724346123099,89.67944654549288,100.46666878466267,96.83044320835621,304,696,0.304,"FIP:0.34,피안타:0.66"
심창민,2012,9.44,3.91,0.0,137.0233057023534,184.20184634651278,200.0506042642514,154.45472778828716,128.07959070358055,136.9702898956072,176,824,0.176,"FIP:0.34,피안타:0.66"
심창민,2013,10.24,3.41,0.54,119.85059322599524,145.85571638297728,158.27400158079817,131.7948598003304,126.87904476345128,128.53609900495798,195,805,0.195,"FIP:0.34,피안타:0.66"
심창민,2014,8.98,6.14,1.65,74.04496799107937,70.11319838439933,67.01627027116297,81.4657126940047,101.28570469362529,94.6046555566645,311,689,0.311,"FIP:0.34,피안타:0.66"
심창민,2015,12.21,3.22,0.94,130.06041717846065,106.81669461987434,116.84325449493309,138.84026592893653,121.18015637191317,127.13313857881025,236,764,0.236,"FIP:0.34,피안타:0.66"
심창민,2016,9.47,3.24,0.75,127.64177627148473,166.87237677212644,151.09353638773513,133.0885430214503,124.19786901705783,127.19479403525071,202,798,0.202,"FIP:0.34,피안타:0.66"
심창민,2017,12.34,5.27,1.44,99.82854458605954,115.19981908642802,121.58254525359176,103.03126999205699,133.8405459601016,123.45515899220416,229,771,0.229,"FIP:0.34,피안타:0.66"
심창민,2018,9.26,3.0,1.63,90.2643762110508,120.82508042687961,122.89960413655825,95.11694956460909,118.87731124876166,110.86801720228462,285,715,0.285,"FIP:0.34,피안타:0.66"
심창민,2020,9.4,8.06,1.34,64.59388752453206,54.688945557404026,50.95298630797861,74.7080490722302,111.51863000681492,99.11028493842437,270,730,0.27,"FIP:0.34,피안타:0.66"
심창민,2021,10.22,5.64,1.41,77.12267822365051,80.81868658896887,80.67457425120661,83.38221821327049,104.23149498882258,97.2034879840657,268,732,0.268,"FIP:0.34,피안타:0.66"
심창민,2022,8.85,10.33,0.0,52.776675284906624,23.37743822162039,26.183694329625308,64.7228927705512,74.41996375693897,71.15121330810459,363,637,0.363,"FIP:0.34,피안타:0.66"
아델만,2018,7.21,2.84,1.05,117.76142285328922,114.01455940193826,117.57317047526116,105.98944869523339,93.48622707547769,97.70089265220936,290,710,0.29,"FIP:0.34,피안타:0.66"
아담-,2013,6.91,2.66,1.18,95.82024026049048,104.139050999637,98.9097595161031,96.11416472670022,96.39570808464538,96.30080365639674,276,724,0.276,"FIP:0.34,피안타:0.66"
안규영,2011,4.48,3.26,2.85,46.80614904674505,39.789690122956095,44.07670245184798,54.840834489426015,72.89486915878437,66.80910016610841,376,624,0.376,"FIP:0.34,피안타:0.66"
안규영,2012,4.09,4.09,0.0,89.09466347158413,80.25376656110085,87.15881416752335,107.1015913988463,87.10542489658843,93.84586005695536,278,722,0.278,"FIP:0.34,피안타:0.66"
안규영,2016,4.58,4.58,1.14,75.53829630784524,70.96208303115425,75.4409561311931,83.46372532947126,76.05231461429074,78.55060014151329,346,654,0.346,"FIP:0.34,피안타:0.66"
안규영,2017,7.06,14.12,0.0,57.766017753314586,29.42677875512222,31.942421138455405,72.41044668000625,89.41214896089775,83.68110687204177,314,686,0.314,"FIP:0.34,피안타:0.66"
안병원,1992,6.28,3.71,0.86,115.4089257582042,107.13872107278863,106.04613838362303,108.8237062533292,96.46356094869725,100.62999744987252,273,727,0.273,"FIP:0.34,피안타:0.66"
안병원,1993,5.29,3.18,0.42,122.38459689214747,120.06064847778877,110.98822864290157,110.20847424059549,90.45096425728308,97.1109515582381,258,742,0.258,"FIP:0.34,피안타:0.66"
안병원,1994,4.09,2.91,0.56,108.75451798255695,120.01236815631067,135.4832182045082,99.29029778075041,92.1725537600799,94.57184824755086,278,722,0.278,"FIP:0.34,피안타:0.66"
안병원,1995,5.92,3.0,0.77,105.09614519721194,86.99713215122078,90.57438298098506,100.44560724259195,87.66348991585204,91.97216743378351,299,701,0.299,"FIP:0.34,피안타:0.66"
안병원,1996,5.36,2.59,0.86,87.40461564656322,75.87204913239927,71.74403998057244,94.7123820727591,98.5834467159888,97.27856359119923,285,715,0.285,"FIP:0.34,피안타:0.66"
안병원,1997,7.1,4.24,1.1,96.37986926002418,89.04724445957719,85.95979708231053,91.33526693503828,94.36206047903336,93.34176963354493,302,698,0.302,"FIP:0.34,피안타:0.66"
안병원,1998,5.73,3.99,1.0,77.93767498562126,84.34779809532331,80.38116456765343,87.39019169285685,99.38895708561891,95.34433682676902,265,735,0.265,"FIP:0.34,피안타:0.66"
안병원,1999,5.46,3.54,2.89,56.84071488585362,34.609838071907284,35.130985812982075,65.13134692400814,71.56485457708388,69.39620684231006,369,631,0.369,"FIP:0.34,피안타:0.66"
안병원,2000,5.29,2.91,1.32,88.18452872105486,81.76340454727696,85.7060485651185,93.83685929594601,89.9540116339277,91.2628666537367,338,662,0.338,"FIP:0.34,피안타:0.66"
안병원,2001,4.27,5.28,1.01,82.35125462511886,62.663552181816925,64.73299246509774,83.84401821003219,85.03928498297202,84.63637684648334,330,670,0.33,"FIP:0.34,피안타:0.66"
안병원,2002,5.38,3.59,1.43,63.73725082953941,78.32375512386425,56.18969402868964,74.61127492220088,96.8128868928114,89.32902612746774,330,670,0.33,"FIP:0.34,피안타:0.66"
안승민-,2010,4.0,2.14,1.43,82.61840519141936,80.2165539928712,77.73799444787399,86.81484149593611,83.78871585083611,84.80878155671112,308,692,0.308,"FIP:0.34,피안타:0.66"
안승민-,2011,5.83,1.94,1.42,93.42326358465021,75.72539152455262,75.5914969198858,86.49298325265764,81.81731279898023,83.39341757489802,331,669,0.331,"FIP:0.34,피안타:0.66"
안승민-,2012,6.62,2.62,0.75,98.47680613916638,77.92036321845704,78.44465577046654,101.46461224688707,97.08313679768676,98.56007244776447,242,758,0.242,"FIP:0.34,피안타:0.66"
안승민-,2013,3.25,2.44,1.36,69.76163463976543,51.51339597354904,50.49620317498264,78.01753953307154,75.3904875504035,76.27603096444179,350,650,0.35,"FIP:0.34,피안타:0.66"
안언학,1985,2.4,5.4,0.6,61.24586104248884,32.35337757551632,33.468671454045655,74.03761418848524,81.34389446342105,78.88104697457302,305,695,0.305,"FIP:0.34,피안타:0.66"
안영명,2003,5.32,3.07,1.23,86.1935196702387,100.27810384882017,110.19645495349295,94.47246850450044,99.61590366151724,97.8821217801997,299,701,0.299,"FIP:0.34,피안타:0.66"
안영명,2004,4.17,5.36,0.6,66.71413316645835,56.65479637110969,62.39404853053132,78.45051294151604,92.62980434247491,87.85015848898993,321,679,0.321,"FIP:0.34,피안타:0.66"
안영명,2005,6.24,5.35,1.34,65.46634419474535,60.657968506359914,55.06246988235947,74.64326001562989,84.14428815882354,80.94162108017188,324,676,0.324,"FIP:0.34,피안타:0.66"
안영명,2006,5.67,3.66,1.06,82.84576464572794,108.98982041462581,113.42606536999072,82.87692136842983,97.0471022224671,92.27052741016362,299,701,0.299,"FIP:0.34,피안타:0.66"
안영명,2007,7.56,3.73,0.86,107.9841547798759,129.33074085595786,137.98561849802945,106.14710901788769,108.17599335412248,107.49208410007967,242,758,0.242,"FIP:0.34,피안타:0.66"
안영명,2008,6.14,6.29,1.73,61.93967999701195,74.48611427269839,79.4031032277715,64.34913654628636,97.4603458947631,86.2990085619527,314,686,0.314,"FIP:0.34,피안타:0.66"
안영명,2009,5.58,2.89,2.18,83.7668886926034,100.0257990538435,100.40133563961962,77.38855214198739,97.64683885976355,90.8180465477034,280,720,0.28,"FIP:0.34,피안타:0.66"
안영명,2010,10.68,4.56,1.95,82.70197893127357,65.46827025968697,69.12347629762155,85.66518290922438,89.021566714943,87.8901754848691,299,701,0.299,"FIP:0.34,피안타:0.66"
안영명,2010,10.68,4.56,1.95,82.70197893127357,65.46827025968697,69.12347629762155,85.66518290922438,89.021566714943,87.8901754848691,286,714,0.286,"FIP:0.34,피안타:0.66"
안영명,2014,5.93,3.33,0.74,106.82360770335724,120.2176119380379,108.616064518205,103.28245793507432,95.17663675317085,97.90899858322362,279,721,0.279,"FIP:0.34,피안타:0.66"
안영명,2015,5.9,4.32,1.08,91.97342119232526,99.95677963096237,100.83484628406399,88.05434869093602,95.68759374940814,93.11453088888369,286,714,0.286,"FIP:0.34,피안타:0.66"
안영명,2017,5.57,2.89,1.14,95.2331610144446,86.20038395326073,84.52859090148259,95.59937735441818,83.1553687917791,87.35007445408934,325,675,0.325,"FIP:0.34,피안타:0.66"
안영명,2018,6.55,2.05,1.64,88.76325976349194,86.18066445597931,89.24757996087511,93.26402097534397,89.11544872867142,90.51387588387823,310,690,0.31,"FIP:0.34,피안타:0.66"
안영명,2019,6.97,1.89,0.73,105.42313551857576,98.92535520281494,109.16131207752483,113.37993505389545,79.87260869514326,91.1674716726505,297,703,0.297,"FIP:0.34,피안타:0.66"
안영명,2020,6.77,3.58,1.79,72.73611674691179,72.32008987636361,74.3088886273836,80.93342730089145,91.53495941992938,87.96132745197923,316,684,0.316,"FIP:0.34,피안타:0.66"
안영명,2021,8.21,2.82,0.51,118.989598550106,95.69017137118213,99.19684848126649,135.48679231797593,134.08540324558956,134.55779239957064,166,834,0.166,"FIP:0.34,피안타:0.66"
안영진,2012,7.06,10.59,0.0,54.87530630728731,45.967163769305735,19.98661411452378,67.48715488940171,79.74289474550135,75.6116518978767,337,663,0.337,"FIP:0.34,피안타:0.66"
안우진,2018,10.07,6.13,1.31,80.71096999036678,64.66777904082576,66.14909691809574,90.11162943056915,98.73849918831957,95.83049898575668,323,677,0.323,"FIP:0.34,피안타:0.66"
안우진,2019,8.17,3.68,0.82,99.72017809418584,78.63434118298069,79.03692173545153,101.83026740232928,93.04773579921243,96.00820748802329,292,708,0.292,"FIP:0.34,피안타:0.66"
안우진,2020,10.25,4.25,0.75,112.3225562883872,137.41006633479222,150.5855319854441,129.42467723293584,157.9426750775252,148.3296467326555,144,856,0.144,"FIP:0.34,피안타:0.66"
안우진,2021,9.24,3.44,1.09,106.49049765729288,136.1888430223187,124.51777236334543,106.44146669606283,111.29467693921175,109.65872592030618,238,762,0.238,"FIP:0.34,피안타:0.66"
안우진,2022,10.29,2.53,0.18,200.73134486081693,209.55296778741064,211.79521734334816,184.0154806124783,130.6598803533992,148.64532591108502,143,857,0.143,"FIP:0.34,피안타:0.66"
안우진,2023,9.83,2.28,0.3,177.0133579495017,181.5041331394288,184.79611660103913,168.59924074861974,115.76093822906469,133.57200977003723,177,823,0.177,"FIP:0.34,피안타:0.66"
안지만,2003,4.71,2.57,2.57,55.067265285993514,45.49350329942319,49.993194871030205,63.5814661286367,76.27103169530966,71.99355211412463,327,673,0.327,"FIP:0.34,피안타:0.66"
안지만,2004,5.32,3.68,2.86,50.05094419287066,47.7791449885589,52.6192746618647,57.98657449516556,78.31557657579678,71.4629470788386,343,657,0.343,"FIP:0.34,피안타:0.66"
안지만,2005,7.88,3.94,0.88,102.45389961572064,119.66230003571665,120.58937154330388,103.49908664720526,113.39230275948414,110.0574344623641,239,761,0.239,"FIP:0.34,피안타:0.66"
안지만,2007,6.92,3.58,0.58,119.92376257392202,116.92730817459784,122.67145309967006,116.96263710138786,100.3929217767966,105.97834695109361,277,723,0.277,"FIP:0.34,피안타:0.66"
안지만,2008,8.32,3.64,0.65,113.54204079309196,133.5174421156562,134.8249688893111,117.34849714071387,99.40129250499156,105.45105054952792,257,743,0.257,"FIP:0.34,피안타:0.66"
안지만,2009,5.65,3.18,0.88,102.40090819214795,86.56564925499225,88.30699753114438,110.6955064011368,94.92321070431944,100.23983659171279,274,726,0.274,"FIP:0.34,피안타:0.66"
안지만,2010,9.29,2.45,0.59,145.04242793514746,164.73712941087425,158.1096534517248,146.81628430178253,112.70932769014819,124.20631785234806,208,792,0.208,"FIP:0.34,피안타:0.66"
안지만,2011,8.06,2.09,0.31,150.77258799738718,143.63133976105854,143.24631075302213,153.18067789399933,109.44606196291086,124.18840484717151,192,808,0.192,"FIP:0.34,피안타:0.66"
안지만,2012,8.27,2.85,0.14,152.24320894155608,207.4322188465676,225.27972193106024,163.51948968535348,126.92154738799665,139.2582148702528,177,823,0.177,"FIP:0.34,피안타:0.66"
안지만,2013,8.54,3.28,0.43,120.70253853607896,129.54640702751843,134.48283961667448,128.94952623913403,123.80814266255135,125.54123298406962,222,778,0.222,"FIP:0.34,피안타:0.66"
안지만,2014,9.71,4.35,0.72,116.03208648869968,132.33853437026278,138.59828235113423,122.52404590997543,120.51874128112833,121.19470213722548,238,762,0.238,"FIP:0.34,피안타:0.66"
안지만,2015,11.06,3.0,0.92,133.52715715280797,139.7363153704724,152.8529404239633,139.78189084346658,101.6635955230628,114.51275328547133,240,760,0.24,"FIP:0.34,피안타:0.66"
안지만,2016,9.95,3.64,2.18,74.24861354524587,80.47801854613417,81.23999182055272,82.60636298346081,95.97613102248575,91.46936445970391,308,692,0.308,"FIP:0.34,피안타:0.66"
안창완,1984,5.01,3.6,0.77,93.56860637810304,193.80987961001003,149.51089198609657,93.89596657015228,88.46386863476043,90.29495480390878,290,710,0.29,"FIP:0.34,피안타:0.66"
안창완,1987,5.11,5.99,0.35,87.2285598588704,79.46635085675354,83.19507614921933,92.33404554876245,100.07597797313963,97.46627808308497,285,715,0.285,"FIP:0.34,피안타:0.66"
안창완,1988,3.77,3.77,0.43,101.32698968304813,84.88191872588587,92.80749133597203,104.53640118245946,104.41666642367775,104.45702737875978,276,724,0.276,"FIP:0.34,피안타:0.66"
안창완,1989,5.08,6.77,0.97,66.272574546394,62.42406842792774,67.28691608456054,72.07070902325873,74.83506295200553,73.90323692350553,328,672,0.328,"FIP:0.34,피안타:0.66"
안창완,1990,2.03,3.77,1.16,66.66086589769778,69.56023827095662,79.19497934823819,75.04868415609485,76.49104184425467,76.00484272833911,365,635,0.365,"FIP:0.34,피안타:0.66"
안창완,1991,8.18,5.73,1.64,61.356457213320155,101.60675578965896,76.07078983021401,73.40011263475654,106.60522946606606,95.4122372008447,278,722,0.278,"FIP:0.34,피안타:0.66"
